;X1;X2;X3;X4;X5;X6;X7;X8;X9;Y;Env
0;-0.15597770113626508;-1.5253462220983893;0.11207831542011304;0.38452189665650804;0.01977031924248962;-0.173341295890292;0.029697297953852786;0.19688382991728348;0.05883460361340864;-0.3567563711536783;X2
1;0.15600279886373514;-2.5801753220983894;-0.45035608457988685;0.08193099665650783;0.65841961924249;-0.10033689589029171;-0.10095760204614734;0.4642531299172834;0.2008512036134089;-0.11833327115367842;X2
2;0.2641885988637349;-1.753230422098389;-0.20275708457988717;0.0497029966565079;0.5515426192424897;-0.3310472958902917;-0.09885990204614714;0.1639847299172832;-0.1448218963865915;0.1893775288463213;X2
3;0.7143010988637353;-3.1771120620983893;0.2054736154201131;0.1471599966565078;0.5046256192424896;-0.21043469589029185;0.2552810979538527;-0.1300642700827166;-0.06039329638659119;0.1747821288463216;X2
4;0.11352829886373517;-2.0992227220983892;-0.619160084579887;-0.009734403343492293;-0.0848129807575102;-0.37682989589029203;-0.30615890204614704;0.28836442991728317;-0.08319619638659148;0.09783652884632144;X2
5;-0.0055179011362649355;-1.809263822098389;-0.3018165845798868;0.14290989665650766;0.21692461924248985;-0.7516243958902917;-0.1028482020461472;0.14221972991728338;-0.2522745963865911;0.16593852884632154;X2
6;0.06539369886373514;-2.113289422098389;-0.19690428457988718;-0.39575920334349224;-0.22742638075751032;-0.19102449589029202;-0.5621964020461472;0.061071429917283204;-0.32900019638659117;-0.14533007115367846;X2
7;0.4443962988637349;-1.4174479220983893;0.12708891542011314;0.025421596656507894;-0.23251568075751017;0.22894550410970815;0.30783349795385284;0.5177425299172831;-1.1786443963865914;0.014408028846321308;X2
8;0.27319909886373495;-1.7995254220983892;-0.035144084579886936;0.255959896656508;0.06293841924249;0.06823040410970815;-0.22329630204614714;-0.1959059700827166;-0.06908199638659118;-0.07019887115367851;X2
9;0.5098817988637352;-0.14099992209838907;-0.21760468457988713;0.12528979665650786;0.06050671924248974;-0.1677696958902919;-0.0836090020461473;-0.2382662700827165;0.23241240361340854;0.12338772884632165;X2
10;0.39150709886373525;-1.6374017220983892;-0.21450838457988697;-0.008506403343492064;0.15174711924248996;-0.1599621958902917;0.335241597953853;0.4311961299172835;-0.10387609638659123;0.10195432884632138;X2
11;0.38421679886373505;-2.300654522098389;-0.19646508457988698;0.0676268966565079;0.1420176192424898;-0.29200769589029196;-0.13597190204614718;0.2521700299172833;-0.3243383963865911;0.25902472884632166;X2
12;0.20758039886373503;-1.7609488220983893;-0.3317945845798871;-0.2601276033434923;0.07979761924248985;-0.260261095890292;-0.2803785020461471;0.22379172991728336;0.09429880361340892;-0.8528300711536785;X2
13;0.38857059886373513;-2.5685736220983895;-0.2494452845798869;0.430726396656508;0.43354761924248963;0.003002904109707938;0.4482097979538531;0.5193554299172831;0.08894140361340863;0.2129015288463214;X2
14;-1.137838101136265;-1.6801616220983893;-0.189780584579887;0.17086859665650778;0.46084821924248986;-0.12219089589029197;0.28910949795385266;0.38473102991728325;0.3182468036134085;0.05671412884632154;X2
15;0.09856909886373488;-2.211378822098389;-0.17979798457988716;-0.4751650033434922;0.47446431924249;-0.365683595890292;0.10148109795385274;0.04432382991728323;-0.15462959638659113;0.2951079288463214;X2
16;0.0395514988637351;-0.14099992209838907;-0.1163132845798871;-0.059493603343492296;0.03019851924248984;-0.24335649589029185;-0.5238739020461471;0.4144918299172833;-0.05944009638659109;-0.1296275711536783;X2
17;0.5171873988637352;-2.214278622098389;0.20513811542011284;0.018697396656508047;0.031528919242489906;-0.16054149589029176;-0.08275360204614701;-0.3413780700827167;-0.1579808963865914;0.16483852884632144;X2
18;0.21081739886373496;-1.3287410220983893;-0.0014238845798870692;-0.025517803343491963;0.3038734192424899;-0.2583140958902921;-0.316755502046147;0.4169324299172832;0.42999040361340857;-0.3684836711536783;X2
19;0.41050009886373484;-0.14099992209838907;-0.27645288457988704;-0.09344610334349213;-0.09439378075751037;-0.13337209589029175;-0.18228860204614694;0.20465272991728334;0.11823800361340853;-0.40284577115367837;X2
20;0.22206689886373487;-1.7035590220983892;-0.14931658457988695;-0.3060649033434921;0.47188161924248995;-0.1477615958902918;-0.6503364020461473;-0.007966070082716659;0.018954403613408832;-0.3155154711536783;X2
21;-0.259535501136265;-0.9378263220983891;0.027037515420113234;-0.022840403343492355;0.6645328192424897;0.15918230410970802;-0.33387270204614694;0.7183196299172834;0.039571503613408776;0.0061239288463212915;X2
22;-1.548793001136265;-2.2728962220983893;0.735982315420113;0.193724996656508;-0.07552538075751025;1.092470104109708;0.2821982979538529;-0.26140887008271685;0.7810948036134087;-0.1440106711536786;X2
23;-0.20079660113626474;-1.5956664220983892;0.2899591154201131;0.06154149665650799;-0.13315928075751016;-0.0302927958902921;-0.20228950204614726;0.006957029917283197;0.022044403613408647;-0.2043267711536787;X2
24;0.15552639886373498;-1.425769922098389;0.32242621542011296;0.04069529665650773;0.21913781924248976;-0.252364195890292;0.4026322979538528;0.19592972991728352;0.2836037036134087;0.4075638288463215;X2
25;-0.09679050113626486;-2.497242122098389;-0.15771108457988703;0.023486996656507664;0.034288619242489826;0.0026174041097082323;-0.03481930204614736;0.05419362991728338;0.3669729036134086;-0.4102538711536785;X2
26;0.5126414988637351;-1.6944090220983892;-0.20500948457988688;0.11409359665650776;0.5845100192424897;0.011950504109707882;0.09954309795385274;0.27727192991728344;0.4511214036134086;0.11701452884632157;X2
27;-0.32752390113626495;-1.9290177220983893;0.3055407154201131;0.22066559665650765;0.6777872192424899;-0.49819849589029186;0.13610349795385268;0.36944942991728347;-0.0886601963865914;-0.6695704711536785;X2
28;0.17716769886373518;-2.6906141220983892;0.058886715420113145;0.015467796656507993;0.5265416192424897;-0.20029949589029172;-0.3560106020461471;0.4626032299172831;-0.029617596386591227;0.5092905288463214;X2
29;0.40395529886373494;-2.6869595220983893;-0.17183008457988702;0.12235579665650764;0.3346468192424896;-0.2725049958902921;-0.05378090204614727;0.20530102991728327;-0.5844940963865914;0.09931652884632136;X2
30;0.14579179886373517;-1.661520122098389;0.19877951542011285;0.08146159665650776;0.29375261924248974;-0.034863195890292076;0.04958779795385304;0.34013002991728314;0.0787251036134089;-0.4404674711536787;X2
31;0.21237449886373483;-1.5126524220983892;-0.36959408457988685;0.13563149665650798;0.34792251924248996;-0.1881558958902918;-0.1910116020461472;0.4924904299172832;-0.2949928963865913;0.18465102884632145;X2
32;-0.39058710113626516;-1.8941348220983891;0.3068933154201132;-0.06522690334349202;0.14706411924248997;0.013694804109708247;0.09447839795385304;0.6048531299172835;0.0024438036134086794;0.35563912884632165;X2
33;0.11488609886373524;-0.14099992209838907;0.021377915420112803;-0.16898000334349206;0.14092961924249003;-0.3644208958902917;-0.0027139020461470764;0.28689472991728326;-0.33167289638659136;0.23288332884632146;X2
34;-0.709046601136265;-1.669231422098389;-0.14476518457988696;0.182795196656508;0.52736661924249;0.09042480410970821;-0.009286602046147063;0.5953151299172834;0.1869328036134088;0.028275828846321627;X2
35;0.23408389886373504;-2.3293759220983894;0.29105771542011283;0.46168159665650776;0.2659720192424899;0.39277810410970826;-0.02511690204614725;0.0037986299172834137;0.4786038036134088;0.31234012884632145;X2
36;0.3355580988637352;-2.336559822098389;-0.336076584579887;0.12896159665650764;0.2647370192424896;0.009364404109708069;0.031509097953852816;0.4478883299172831;-0.17102429638659133;0.016075928846321474;X2
37;0.7012054988637346;-2.467067222098389;0.07918691542011302;0.28733979665650766;-0.3766599807575104;-0.29359749589029205;0.04352009795385303;0.4029998299172832;0.17284680361340854;0.43046412884632135;X2
38;0.2661510988637352;-0.8545448220983891;-0.4733958845798871;0.14221919665650784;0.28006261924248976;-0.39320729589029213;-0.23435870204614728;0.6052901299172833;-0.13043059638659127;0.06311352884632138;X2
39;0.05153409886373517;-1.626308122098389;-0.1573753845798871;0.008062296656508039;0.5854811192424898;-0.06354089589029188;-0.28090610204614697;0.21991552991728325;0.07204370361340873;0.3763078288463215;X2
40;0.07784439886373518;-2.0040073220983894;0.1159457154201129;0.025668796656507897;-0.9910366807575102;0.011416004109708222;0.35498289795385274;-0.2743831700827166;0.06264440361340862;-0.2900796711536784;X2
41;0.11851339886373502;-2.577377822098389;0.04910871542011286;-0.16242510334349225;0.2530161192424898;-0.40069909589029207;-0.26784390204614716;0.016182129917283294;-0.0681905963865912;0.5896080288463215;X2
42;-1.349832101136265;-2.746335622098389;0.27629091542011297;0.08559959665650796;0.3964468192424899;-0.07809829589029205;0.40983469795385297;-0.27670227008271686;0.4753871036134085;-0.9458060711536784;X2
43;0.10664249886373511;-1.7566808220983892;-0.4769263845798868;-0.23028790334349214;0.13555901924249003;-0.6562845958902921;0.0788643979538528;-0.39969907008271655;0.34819080361340893;-0.2174334711536785;X2
44;0.296973298863735;-3.2328430220983893;-0.27484158457988705;-0.20967560334349233;0.41964121924248987;-0.22629689589029178;0.2251413979538528;-0.18446117008271656;-0.43414809638659113;-0.04414257115367848;X2
45;-0.013247701136264833;-2.574945822098389;0.15365211542011314;0.17314399665650804;-0.9133110807575102;-0.3974825958902919;-1.0809037020461472;-0.1918616700827167;-0.7006792963865913;-0.9278062711536785;X2
46;0.43328339886373524;-2.2606530220983894;0.05787291542011319;0.14797759665650778;0.11341561924249;-0.14508189589029197;0.07377509795385295;0.15840312991728345;0.5729004036134087;0.27566052884632164;X2
47;0.11329459886373483;-2.254684622098389;-0.10937168457988689;0.02164059665650786;0.3029400192424898;-0.020052195890291724;0.08085969795385273;0.1655494299172835;-0.11322899638659134;-0.12285917115367839;X2
48;0.30332759886373495;-2.452145322098389;-0.10064178457988682;-0.08909400334349238;0.18331181924248963;-0.08890789589029202;0.02189309795385297;0.04070872991728347;0.051030403613408826;-0.2881260711536786;X2
49;-0.18010990113626502;-1.4229957220983893;-0.2382020845798869;-0.27614010334349226;0.4502572192424896;-0.569199595890292;0.40937929795385264;0.021958729917283204;-0.5526136963865911;-1.0297822711536786;X2
50;-0.04101920113626489;-1.9507695220983892;0.0943369154201128;-0.40267940334349195;0.5423948192424897;0.15913580410970818;-0.15204450204614695;0.06105582991728342;-0.17638299638659127;0.23244722884632152;X2
51;0.22907739886373513;-1.3036858220983891;-0.5944624845798869;0.347444896656508;0.6097473192424898;0.15202570410970795;-0.7231790020461473;0.11746112991728319;0.2442851036134086;0.3682452288463214;X2
52;-0.31355230113626487;-1.9297074220983892;-0.6019235845798869;-0.3793589033434923;-0.24927318075751037;-0.3398205958902918;-0.15535190204614713;0.13122842991728323;-0.3337490963865912;-0.33231847115367863;X2
53;0.29707109886373484;-1.9931171220983892;0.11448691542011291;-0.1296369033434921;0.6042996192424899;0.151726104109708;-0.43137830204614724;0.6343894299172832;0.5373840036134085;0.27195222884632164;X2
54;-0.771373501136265;-1.493670622098389;0.33093441542011304;-0.10766640334349198;0.38647711924248984;0.2088561041097079;-0.30163290204614723;0.3189029299172832;0.46068440361340857;-0.24583517115367837;X2
55;-0.13727690113626512;-0.14099992209838907;0.30695671542011294;0.15020839665650776;0.40980261924248973;-0.42018489589029206;-0.11642420204614723;0.5407766299172834;-0.08728689638659137;0.28497202884632156;X2
56;0.1051680988637349;-1.9666966220983892;-0.43494138457988685;-0.30872020334349237;0.035329219242489884;-0.300134395890292;-0.195904202046147;-0.12225087008271673;0.1162026036134085;-0.0906568711536786;X2
57;0.41266399886373506;-2.000947722098389;-0.4123466845798869;0.06081329665650781;-0.055977180757510236;-0.5189396958902921;0.21056899795385275;0.07221862991728312;0.06607540361340858;-0.4524966711536784;X2
58;0.03441549886373485;-2.3502777220983893;-0.388429084579887;0.13897389665650772;0.004844819242489695;-0.2735557958902919;-0.5240602020461473;0.15239832991728308;0.00542710361340859;0.12938722884632137;X2
59;0.27455509886373486;-3.027551972098389;0.04953691542011285;0.2099255966565079;0.05029291924248991;0.12627120410970827;0.2885740979538527;0.19088742991728314;0.14343100361340877;-0.2119014711536784;X2
60;0.09989009886373523;-2.650744922098389;0.05173461542011282;0.2539707966565077;0.2417716192424897;0.025786104109708052;0.29077179795385266;0.1930851299172831;0.21901420361340884;0.2884332288463214;X2
61;0.342028898863735;-2.018782322098389;-0.246076384579887;0.2051039966565078;0.29088801924248964;-0.12837189589029174;-0.4592017020461472;0.3766958299172831;0.18919990361340888;0.18178712884632153;X2
62;0.26838849886373506;-1.4271792220983892;0.2797079154201132;0.20377249665650776;0.33525061924249;-0.08928699589029199;-0.10287090204614735;0.4210584299172835;0.31162810361340876;0.05022652884632128;X2
63;-0.055908601136264835;-1.8766730220983892;-0.5448970845798868;-0.045757103343492034;0.34920951924249;0.20439620410970827;0.020698097953852912;0.4350173299172835;-0.3571063963865915;0.05564362884632157;X2
64;0.270046498863735;-2.0310446220983893;-0.13321378457988686;-0.25401840334349224;0.23419821924248962;-0.6203058958902918;-0.34984530204614694;0.2928483299172835;-0.3207079963865911;-0.08749407115367847;X2
65;0.5881266988637353;-2.5105523220983894;0.18872131542011283;0.08150859665650767;0.10849301924249;0.004885104109708216;-0.334142402046147;0.07062262991728341;0.017644603613408805;0.2533143288463213;X2
66;-0.7406830011362651;-3.2997789620983893;0.16724581542011308;-0.23843730334349234;0.32731481924248973;-0.3104946958902919;0.4062829979538529;0.12794102991728318;0.3491666036134089;-0.021757271153678648;X2
67;0.24199249886373497;-0.14099992209838907;0.10556401542011296;0.32423699665650796;0.72604601924249;0.30349230410970796;0.052758797953853076;0.5502428299172832;0.0117114036134085;0.3909531288463213;X2
68;0.24199469886373492;-2.302205022098389;-0.701450384579887;-0.12034160334349231;-0.07664478075751013;-0.3452546958902918;0.1870210979538527;0.4262473299172833;-0.29569629638659123;-0.3392582711536787;X2
69;0.49985839886373507;-1.5481411220983894;0.2271399154201128;-0.03888940334349211;0.3494196192424899;-0.2577845958902918;-0.26282090204614716;0.21995682991728316;0.3059247036134085;-0.18394437115367834;X2
70;-0.808343901136265;-2.397682522098389;0.5271517154201129;0.608597196656508;0.1472804192424899;-0.10669519589029175;0.5408978979538528;0.09393472991728347;-0.17742439638659135;-0.1966367711536785;X2
71;0.43776829886373525;-0.14099992209838907;0.24240271542011316;0.08565439665650798;0.1284356192424898;-0.20740509589029177;0.06132709795385294;-0.44022587008271685;-0.06315299638659111;-0.2631810711536784;X2
72;-0.27520510113626484;-1.9082448220983892;-0.6758058845798871;-0.4552749033434922;0.17821861924248994;-0.21865369589029182;-0.059489402046147166;0.2866839299172832;-0.31064339638659133;0.1932348288463217;X2
73;0.3001820988637349;-1.505335222098389;0.14792551542011312;0.22107959665650778;0.43337061924248976;-0.2786561958902918;-0.011980202046147248;0.19056912991728314;0.17850070361340853;0.17553582884632135;X2
74;0.17632299886373515;-1.9173974220983891;-0.20900448457988707;-0.21909820334349206;0.23442401924249;-0.3073036958902917;-0.275482302046147;0.3202318299172835;-0.24634499638659113;-0.19653187115367832;X2
75;0.32480669886373503;-2.5301907220983892;-0.2755866845798871;0.2324758966565077;0.13033831924248984;-0.06058359589029205;0.01457249795385307;-0.08311417008271649;-0.0074121963865914076;0.21630512884632136;X2
76;-0.0655769011362648;-1.7868627220983893;0.2772354154201131;-0.13547950334349235;0.48232591924249;-0.38771129589029174;0.026652097953852927;0.20344702991728347;-0.1806492963865911;0.32637852884632146;X2
77;0.44765979886373497;-1.218771622098389;0.25502411542011316;-0.06743040334349226;0.36021511924248983;-0.19478369589029176;0.23391989795385282;-0.0053880700827169115;0.04231670361340889;-0.013647871153678715;X2
78;0.4338090988637351;-1.5064830220983891;-0.2911625845798871;0.05005959665650783;0.09881891924248976;-0.6021360958902919;-0.10304470204614713;0.11091012991728322;-0.022988096386591383;0.050052728846321504;X2
79;0.39041279886373514;-3.0384498220983893;0.4227549154201129;-0.1803997033434923;0.0866338192424898;-0.14136769589029186;0.15747199795385303;0.2736818299172832;-0.3535854963865912;0.11349452884632161;X2
80;0.02855539886373526;-1.4149631220983894;-0.21112708457988694;0.0008805966565077483;0.17385811924248973;-0.292178895890292;-0.224362802046147;0.6250457299172831;-0.3500956963865911;-0.001984971153678572;X2
81;0.322343398863735;-1.9097446220983891;-0.456419084579887;0.015298296656507837;0.4744138192424896;-0.006924895890291882;0.03848229795385283;0.027249429917283408;-0.07792859638659122;0.19157972884632146;X2
82;0.5323266988637352;-2.9909491720983894;-0.13001638457988696;-0.28676470334349213;-0.22060538075751035;0.1562142041097081;-0.20831290204614694;0.19692862991728344;-0.007973596386591453;-0.1532310711536784;X2
83;0.2636115988637351;-2.433042222098389;-0.0766685845798869;-0.09644090334349231;0.3934981192424898;-0.26904689589029207;0.00360689795385305;0.20165792991728315;-0.8890747963865913;0.3154660288463216;X2
84;0.006698598863735139;-0.14099992209838907;0.3499593154201128;0.06394089665650782;0.40550201924248963;-0.0998484958902921;0.3632170979538527;0.26553042991728315;-0.42241259638659123;-0.29845247115367846;X2
